,solar_multiple,stg_cap,stg_heat_stored,pb_energy_dispatched,sf_cf,pb_cf,revenue_tot,revenue_daily,sf_time_operation,pb_time_operation,stg_min_stored,stg_max_stored,lcoh,lcoe,pb_cost,cost_capital,roi,payback_period,npv,date_simulation
44,1.6000000000000005,8.0,39375.798185341264,18373.846048446776,0.1195466524134766,0.17662913769235067,1905834.9799931676,5221.465698611419,1079.170918367347,742.1045918367347,0.0,255.8566861560567,45.82101895652052,174.3087235840949,981.5375157360556,7451.981943747838,-0.9143005250579344,756.391426939676,-68.13351003890895,1766768398.6480856
45,1.6000000000000005,10.0,39375.798185341264,18373.846048446776,0.1195466524134766,0.17662913769235067,1905834.9799931676,5221.465698611419,1079.170918367347,742.1045918367347,0.0,255.8566861560567,48.54221700249436,180.20238522928753,981.5375157360556,7703.945581938016,-0.9271587577928997,896.6356429151557,-71.42780615853749,1766768399.3864064
46,1.6000000000000005,12.0,39375.798185341264,18373.846048446776,0.1195466524134766,0.17662913769235067,1905834.9799931676,5221.465698611419,1079.170918367347,742.1045918367347,0.0,255.8566861560567,51.191265673845194,185.93978334835813,981.5375157360556,7949.228699777956,-0.9388930762850585,1076.1290375408482,-74.63475788028,1766768399.8630311
47,1.6000000000000005,14.0,39375.798185341264,18373.846048446776,0.1195466524134766,0.17662913769235067,1905834.9799931676,5221.465698611419,1079.170918367347,742.1045918367347,0.0,255.8566861560567,53.78404318693018,191.55530751279588,981.5375157360556,8189.301507481587,-0.9496974483370278,1315.4486230057234,-77.77358745317838,1766768400.3575208
48,1.6000000000000005,16.0,39375.798185341264,18373.846048446776,0.1195466524134766,0.17662913769235067,1905834.9799931676,5221.465698611419,1079.170918367347,742.1045918367347,0.0,255.8566861560567,56.331173415631234,197.07196726360561,981.5375157360556,8425.147700417543,-0.9597120319764562,1651.9051107781154,-80.85715619269487,1766768400.8436356
49,1.7000000000000006,4.0,39375.798185341264,17836.2208535558,0.1195466524134766,0.18217721371692425,1859185.6639796926,5093.659353369021,958.1839083323734,765.3826530612245,-1.4210854715202004e-14,178.82352941176464,39.66340311891174,162.89752428327975,1004.9481203691453,6760.361554614779,-0.8846870079068244,813.542349277235,-59.808040361204775,1766768401.3228712
50,1.7000000000000006,6.0,39375.798185341264,18768.348364909187,0.1195466524134766,0.19169786241495812,1930520.080995807,5289.09611231728,1079.170918367347,805.4209183673469,0.0,255.8566861560567,42.48016763517256,160.77965043599002,1004.9481203691453,7021.1739701213055,-0.8847729050075185,814.202589911585,-62.121444901074,1766768401.9829202
51,1.7000000000000006,8.0,39375.798185341264,18768.348364909187,0.1195466524134766,0.19169786241495812,1930520.080995807,5289.09611231728,1079.170918367347,805.4209183673469,0.0,255.8566861560567,45.156327823485476,166.45393578552873,1004.9481203691453,7268.967422135827,-0.8991816054004179,864.9685770371973,-65.3612179623943,1766768402.8528292
52,1.7000000000000006,10.0,39375.798185341264,18768.348364909187,0.1195466524134766,0.19169786241495812,1930520.080995807,5289.09611231728,1079.170918367347,805.4209183673469,0.0,255.8566861560567,47.7383532403991,171.9286263736755,1004.9481203691453,7508.044661996275,-0.9121819871416235,825.6282860796626,-68.48703099327821,1766768403.8827755
53,1.7000000000000006,12.0,39375.798185341264,18768.348364909187,0.1195466524134766,0.19169786241495812,1930520.080995807,5289.09611231728,1079.170918367347,805.4209183673469,0.0,255.8566861560567,50.25109395584132,177.25641201636225,1004.9481203691453,7740.706629921817,-0.924062505322034,858.523557248881,-71.52896761408434,1766768404.5870326
