n_heliostats,receiver_area,max_heat_flux,avg_heat_flux,heat_stored,residence_time,particle_velocity,heliostat_efficiency,bdr_efficiency,solar_field_efficiency,receiver_efficiency,thermal_efficiency,mass_flow_rate,temp_parts_avg,temp_parts_max,temp_parts_min,temp_parts_std,iterations,solve_time_res,simulation_status,case_name,focal_height,receiver_power,thickness,simulation_time,success
2283,18.25682071006684,2.7767560440405883,0.5,10.00124067906045,31.775796309539686,0.07224716682747784,0.7944822032983607,0.8799244772873052,0.6988976600435536,0.7738291269685387,0.5408273661118576,31.312521696974205,1199.2512666582263,1381.0211374114672,950.0,113.91126131035524,7,False,standard,zf60_Q0.50_P10.0_tz0.030,60,10,0.03,160.59275436401367,True
2292,18.25682071006684,2.7454976973264147,0.5,10.002452355601264,53.183001353715376,0.043166259869064146,0.7944329167518123,0.8799321646403577,0.698864834771241,0.7709201221811115,0.5387689638099273,31.219101989331076,1199.9999999999643,1378.9505603386142,950.0,113.54087707530024,9,True,converged,zf60_Q0.50_P10.0_tz0.050,60,10,0.05,106.68286347389221,True
2292,18.25682071006684,2.8663220234349565,0.5,10.002025109589807,74.13746628203532,0.030965601768987824,0.7941829258433428,0.8799472073324447,0.6986444575273729,0.7711303581669763,0.538745950764456,31.322722975477514,1199.1914386225355,1376.8704006970281,950.0,113.63529936956267,6,False,standard,zf60_Q0.50_P10.0_tz0.070,60,10,0.07,85.22007870674133,True
3446,18.25682071006684,3.511939255459958,0.5,14.918061446294933,21.318844578813053,0.10768460028705196,0.7729001945626673,0.862483942595048,0.6663974444839402,0.8064524286449982,0.537417837546894,46.657211240522656,1199.4893883578825,1351.6470033673834,950.0,100.85738827233207,13,True,converged,zf60_Q0.50_P15.0_tz0.030,60,15,0.03,98.76529717445374,True
3438,18.25682071006684,3.6232732882026246,0.5,15.002732993622866,35.43095931542024,0.06479393449705806,0.773092659182378,0.8627180232581582,0.6667435138996333,0.8080093755290219,0.5387350103040683,46.7952859015395,1200.1436019540433,1359.8891893889313,950.0,102.67227453736666,4,False,standard,zf60_Q0.50_P15.0_tz0.050,60,15,0.05,74.84109926223755,True
3439,18.25682071006684,3.5246931027194073,0.5,15.003875757607782,49.56734905605701,0.04631498962058649,0.7728037752679288,0.8628862957459505,0.6666284989522502,0.807975327065848,0.5386193794723596,46.82665479837236,1199.9999999999995,1366.7970042162779,950.0,102.46205289403127,14,True,converged,zf60_Q0.50_P15.0_tz0.070,60,15,0.07,131.10925841331482,True
4699,18.25682071006684,4.083825740106405,0.5,19.930307506915746,15.993452106647366,0.14354069663903896,0.7549021695229301,0.8414183653754269,0.635056835336264,0.8274334018260479,0.5254672376151692,62.199437788054354,1199.9999999999998,1344.3116242183823,950.0,93.69943837338677,14,True,converged,zf60_Q0.50_P20.0_tz0.030,60,20,0.03,94.20827841758728,True
4689,18.25682071006684,3.938993196694823,0.5,20.001066034730258,26.46841634894229,0.0867339861511211,0.7549741509686656,0.8417161474565873,0.6353353471067822,0.8288588608759152,0.5266033320771317,62.63854790532798,1199.1595990347473,1351.1315946123784,950.0,94.31569762437647,6,False,standard,zf60_Q0.50_P20.0_tz0.050,60,20,0.05,74.2178225517273,True
4698,18.25682071006684,4.038057276123872,0.5,20.00292419960371,37.06810002122042,0.061932261317333225,0.7546592827436593,0.841766593945047,0.6351262709196638,0.8276202181537942,0.5256433428937379,62.58062808535002,1199.4041678990618,1343.4858993520609,950.0,93.91251834615909,7,False,standard,zf60_Q0.50_P20.0_tz0.070,60,20,0.07,75.25622963905334,True
6115,18.25682071006684,4.59037331938223,0.5,24.905042873429167,12.802237792792745,0.17932109168786733,0.7381274870522507,0.8157597109695703,0.602318064325831,0.838067239811616,0.5047830376582246,77.72284823873862,1200.0,1331.4437662529303,950.0,87.61482292859559,13,True,converged,zf60_Q0.50_P25.0_tz0.030,60,25,0.03,113.48855066299438,True
6099,18.25682071006684,4.535332376713618,0.5,25.009987922469406,21.174730315112306,0.10841749684116778,0.7382845737753609,0.8160195859645123,0.6026191815793717,0.840083759793256,0.5062505877847334,78.35498412185798,1199.0615410975945,1326.1128838574668,950.0,87.44389661226842,14,True,converged,zf60_Q0.50_P25.0_tz0.050,60,25,0.05,117.11300802230835,True
6096,18.25682071006684,4.789450539643204,0.5,25.001654157418567,29.787083393640984,0.07707069627170554,0.7383287432072194,0.8161112373840402,0.602726256420296,0.840067853191152,0.5063309522929378,78.0246228289185,1199.9999999999998,1334.4769445511486,950.0,88.49798778972735,13,True,converged,zf60_Q0.50_P25.0_tz0.070,60,25,0.07,99.00297832489014,True
7660,18.25682071006684,4.890744986891483,0.5,30.000248228036835,10.589530121334837,0.21679066311224468,0.7246940777924477,0.7837316197908433,0.5686752708692255,0.8502417511638508,0.4835114581474275,94.00526092689125,1199.0189529853662,1333.1168015978024,950.0,85.88343592114533,6,False,standard,zf60_Q0.50_P30.0_tz0.030,60,30,0.03,80.113614320755,True
7705,18.25682071006684,4.955878831911972,0.5,30.00257500812755,17.77288475450153,0.1291693098088541,0.724302165810497,0.7826641930016197,0.5676018748389391,0.8469402204861972,0.48072485702447,93.2986146391849,1200.857418216347,1323.3543872286073,950.0,85.18134208712418,4,False,standard,zf60_Q0.50_P30.0_tz0.050,60,30,0.05,69.92450404167175,True
7666,18.25682071006684,4.792439630655718,0.5,30.002249046991224,24.794795505108684,0.09258843278535057,0.7246478924461702,0.7834200122180688,0.5684120858481343,0.8500263431911038,0.4831652467591174,93.65691700670351,1199.9293252622613,1336.9379434857926,950.0,86.17059760501941,4,False,standard,zf60_Q0.50_P30.0_tz0.070,60,30,0.07,70.36997103691101,True
2285,18.25682071006684,3.2081738419019072,0.75,10.00316611558708,31.786179551672703,0.07222356663905712,0.7942801764077811,0.8800218406181463,0.6987992294072375,0.7734095865008187,0.5404580230629423,31.289740817392506,1199.472468357186,1381.4399892999782,950.0,113.65736043242576,6,False,standard,zf60_Q0.75_P10.0_tz0.030,60,10,0.03,70.77526593208313,True
2293,18.25682071006684,2.833194335517752,0.75,10.00240659797349,53.149637895078605,0.04319335649253482,0.7942356000930998,0.8798088313961014,0.6985820925283948,0.7708922737804028,0.538531537731486,31.219019503501258,1200.0000000000919,1386.2493407054005,950.0,113.92816880669481,6,True,converged,zf60_Q0.75_P10.0_tz0.050,60,10,0.05,87.55459523200989,True
2290,18.25682071006684,3.099338621486383,0.75,10.004772482083046,74.31178171421776,0.030892964804422652,0.7943126427302935,0.8799806146123703,0.6987942784505246,0.7718503152273364,0.5393645841010964,31.22641462261793,1199.9999999999995,1385.3662452138303,950.0,114.05481277845118,11,True,converged,zf60_Q0.75_P10.0_tz0.070,60,10,0.07,150.92648935317993,True
3427,18.25682071006684,3.4456657180250203,0.75,15.007413001799385,21.259094404199605,0.10798725540245799,0.7731632726150588,0.86291125355347,0.6669562308781601,0.8105971782739813,0.5406328387820866,46.837616268651836,1199.9999999999998,1369.916277498687,950.0,102.1207412771237,13,True,converged,zf60_Q0.75_P15.0_tz0.030,60,15,0.03,95.15058445930481,True
3439,18.25682071006684,3.5342510771007065,0.75,15.00292905318255,35.35283360639585,0.06493712166359249,0.7730601805507193,0.8627048182298435,0.6667089498040648,0.8078268548646197,0.5385853940303112,46.925077504045504,1199.4777494919838,1367.352994740326,950.0,101.68882065447634,4,False,standard,zf60_Q0.75_P15.0_tz0.050,60,15,0.05,68.8293125629425,True
3438,18.25682071006684,3.4559402918336812,0.75,15.001812256891444,49.549871538683306,0.04633132611169374,0.7729955988174169,0.8627715972684596,0.6667127144833105,0.8079971114266556,0.5387019474539395,46.820051431498065,1200.0000000000625,1365.3760589481526,950.0,101.71839570494235,8,True,converged,zf60_Q0.75_P15.0_tz0.070,60,15,0.07,84.66023349761963,True
4679,18.25682071006684,4.214706762149933,0.75,20.0028794987631,15.909008510598477,0.1443025978345464,0.7551276035454724,0.8418250249446909,0.6355440691255021,0.8304328012854458,0.5277766416642418,62.50824119753969,1199.6830919066715,1348.8828228884431,950.0,94.56462743379988,4,False,standard,zf60_Q0.75_P20.0_tz0.030,60,20,0.03,70.4362006187439,True
4690,18.25682071006684,4.137775934119888,0.75,20.002159061726783,26.51778008984268,0.08657252791422812,0.7548881611965784,0.8417692541268094,0.6352988590695762,0.8287750155900526,0.5265198218297307,62.576800870000625,1199.410126427055,1347.832131986313,950.0,94.34631815257612,4,False,standard,zf60_Q0.75_P20.0_tz0.050,60,20,0.05,67.23998022079468,True
4697,18.25682071006684,4.027130518258878,0.75,20.002428536289596,37.05861593017778,0.06194811110529931,0.7547803062576469,0.8417521350887491,0.6351907068448237,0.8276919351856241,0.5257422253603166,62.572678200842745,1199.4289836317616,1345.1432507775903,950.0,94.11037744704102,5,False,standard,zf60_Q0.75_P20.0_tz0.070,60,20,0.07,73.15371346473694,True
6071,18.25682071006684,4.524871736953253,0.75,25.000205866519998,12.709308414682576,0.18063227220130412,0.7387065635450375,0.816514940398358,0.603307117817232,0.8426662394546033,0.5083865402072422,78.29564430054131,1199.1512223834861,1339.3730586519594,950.0,89.08214340296983,7,False,standard,zf60_Q0.75_P25.0_tz0.030,60,25,0.03,70.46253538131714,True
6077,18.25682071006684,4.458293380416284,0.75,25.00237128534455,21.259217392045304,0.10798663067955967,0.7387760788243223,0.8162641745342435,0.6031831155437238,0.8420802458766659,0.5079285862457124,78.02721191002094,1199.9998156720344,1349.1025959759297,950.0,89.4260133349023,13,True,converged,zf60_Q0.75_P25.0_tz0.050,60,25,0.05,93.42903256416321,True
6095,18.25682071006684,4.524687328954484,0.75,25.003688321899645,29.765634732512016,0.07712623223665843,0.7383107424464811,0.8161401157559015,0.6027446045567881,0.8402484635809734,0.5064552279105626,78.03105275856159,1200.000000000002,1336.0487826351527,950.0,88.75999660794749,13,True,converged,zf60_Q0.75_P25.0_tz0.070,60,25,0.07,99.44198656082153,True
7649,18.25682071006684,4.880357287164625,0.75,30.00094132215976,10.632293515287639,0.21591872475589396,0.7249465804275581,0.7837035686128662,0.5688523012928792,0.8512191649361441,0.4842179808785285,93.62546739349796,1200.0,1334.7831317761515,950.0,86.31633907639225,9,True,converged,zf60_Q0.75_P30.0_tz0.030,60,30,0.03,94.36382150650024,True
7672,18.25682071006684,4.868890704590596,0.75,30.06023020203019,17.701911555919445,0.12968719506925747,0.7248089127216646,0.7830922950134622,0.5682965102101734,0.851176080315344,0.4837203960175842,93.8104372349263,1199.9999789143276,1336.861495127814,950.0,86.16365727117665,12,True,converged,zf60_Q0.75_P30.0_tz0.050,60,30,0.05,99.19224286079407,True
7670,18.25682071006684,5.364548828143892,0.75,30.001709842950866,24.815621505632752,0.09251072984531852,0.7245674863805415,0.7834235430334494,0.568357112391571,0.8496499482357553,0.4829045911229217,93.62787042236762,1200.0,1339.343965569162,950.0,86.33958678539153,12,True,converged,zf60_Q0.75_P30.0_tz0.070,60,30,0.07,69.35016655921936,True
2287,18.25682071006684,2.7782331844003787,1.0,10.00520892138884,31.894414285795705,0.07197847361234257,0.7945259411266151,0.879625188543759,0.6986980168832675,0.77300299802427,0.5400956617643777,31.22780042343843,1200.0000000000002,1383.6584339142516,950.0,114.15933112991428,14,True,converged,zf60_Q1.00_P10.0_tz0.030,60,10,0.03,91.56500577926636,True
2290,18.25682071006684,2.6771351992817363,1.0,10.003311702342755,52.9587240786545,0.04334906659838838,0.7941782849762146,0.8799723017501929,0.6986688733298159,0.7718761390203217,0.5392858323994965,31.31902979512682,1199.2504863716895,1384.603385859642,950.0,113.4286615371381,6,False,standard,zf60_Q1.00_P10.0_tz0.050,60,10,0.05,66.16905093193054,True
2293,18.25682071006684,3.0318745501288538,1.0,10.003330423255992,74.14423386854386,0.030962775353799123,0.7944182394395979,0.8796376027750987,0.6986072350347813,0.7709357270534253,0.5385812766663223,31.33338084485445,1199.1410526845002,1378.231839422189,950.0,113.68346626317205,6,False,standard,zf60_Q1.00_P10.0_tz0.070,60,10,0.07,67.49571466445923,True
3422,18.25682071006684,3.5457536870681277,1.0,15.001903901695862,21.174198228400698,0.10842022126590173,0.7730931011945023,0.8632893851764492,0.6671948708048343,0.8111933221800761,0.5412240237896803,46.970984592746575,1199.2267915143464,1366.8907592098328,950.0,102.45856405793303,3,False,standard,zf60_Q1.00_P15.0_tz0.030,60,15,0.03,62.31180238723755,True
3437,18.25682071006684,3.478746053880349,1.0,15.00024551606087,35.276288999288326,0.06507802612393788,0.7729386820390227,0.8628106408914716,0.6666758331174616,0.8081924979420689,0.5388024068848112,47.00704161638831,1199.0145700445228,1365.769640555238,950.0,101.47990055775911,3,False,standard,zf60_Q1.00_P15.0_tz0.050,60,15,0.05,81.29162287712097,True
3440,18.25682071006684,3.4892116145672114,1.0,15.00260929776456,49.54953880907197,0.04633163723071725,0.7728272369963979,0.8626089708769507,0.6664342484982536,0.8079076882086085,0.5384173530472653,46.8225242118546,1200.0000000013072,1361.856081443852,950.0,101.6390836676227,7,True,converged,zf60_Q1.00_P15.0_tz0.070,60,15,0.07,118.69896650314331,True
4693,18.25682071006684,4.127143896115017,1.0,20.042922892764476,15.81064875230554,0.1452003199246649,0.7549360536779665,0.8415968920606054,0.6352099309986049,0.8300493503186583,0.5272555905413517,62.92034753323955,1198.583357672217,1344.3758190019782,950.0,94.24847990215017,14,True,converged,zf60_Q1.00_P20.0_tz0.030,60,20,0.03,98.63461565971375,True
4688,18.25682071006684,4.015952954094243,1.0,20.00226833214164,26.498362302258467,0.08663596756904496,0.7551674595735733,0.8416739106668374,0.6354574710397736,0.8289261640653451,0.5267473238956647,62.51347887977816,1199.655814009593,1350.3087727205902,950.0,94.84580389808667,4,False,standard,zf60_Q1.00_P20.0_tz0.050,60,20,0.05,85.81455039978027,True
4696,18.25682071006684,4.0496938288350215,1.0,20.001707857465284,37.15812607969508,0.06178221291696814,0.7548657972406297,0.8416703217062945,0.6352174982549639,0.8278034465925411,0.5258352343913506,62.42240489513316,1199.9999999999818,1342.5400846507541,950.0,94.21322683708608,7,True,converged,zf60_Q1.00_P20.0_tz0.070,60,20,0.07,92.19711112976074,True
6106,18.25682071006684,4.447530799374157,1.0,25.002883812383956,12.759422262639506,0.17992282172314916,0.7380774189663594,0.8160265036159663,0.6024609747969107,0.8391026147806514,0.5055265792553879,78.06247398493312,1199.8946475310536,1324.8710359120073,950.0,88.24235729982115,5,False,standard,zf60_Q1.00_P25.0_tz0.030,60,25,0.03,87.27578735351562,True
6104,18.25682071006684,4.503572514218834,1.0,25.000642266137756,21.178341172174566,0.10839901191447032,0.7381722889690819,0.8161569410733719,0.6026625700895917,0.8390215455303391,0.5056468809898556,78.33765098296263,1199.0254285086455,1325.480111382292,950.0,88.00841088836619,5,False,standard,zf60_Q1.00_P25.0_tz0.050,60,25,0.05,85.35866665840149,True
6095,18.25682071006684,4.524473520001572,1.0,25.001030300085933,29.77455203995657,0.07710313337277053,0.7383723281066309,0.8161312139215451,0.6027609926964032,0.8401362981809323,0.5064013890918201,78.0228033326375,1200.0000000000002,1336.1619920546887,950.0,88.90525016012664,9,True,converged,zf60_Q1.00_P25.0_tz0.070,60,25,0.07,88.87632918357849,True
7678,18.25682071006684,4.8243229219891095,1.0,30.016832594193772,10.580563373950104,0.21697438746063638,0.7244869210156867,0.7832531813745324,0.5681843968181486,0.8494506323718574,0.48264459518099867,94.16113595260235,1198.753280997552,1335.1778281583142,950.0,85.4586384105552,11,True,converged,zf60_Q1.00_P30.0_tz0.030,60,30,0.03,109.92699861526489,True
7665,18.25682071006684,5.088105192704662,1.0,30.02392525121544,17.71517467249576,0.12959009998448084,0.7244187332518849,0.7835002340561745,0.5683244679564213,0.8508826118516442,0.48357740767395585,93.69714929927818,1200.0000000000002,1335.8338130613527,950.0,86.19276677500157,14,True,converged,zf60_Q1.00_P30.0_tz0.050,60,30,0.05,103.45955014228821,True
7666,18.25682071006684,4.769107023339769,1.0,30.001473277548698,24.766587101856928,0.09269388824587552,0.7244591353587715,0.7835961166486476,0.5684041387183469,0.8500162483404867,0.4831527535345749,93.87453058210485,1199.3633958045104,1336.5789020526356,950.0,85.72111508085621,4,False,standard,zf60_Q1.00_P30.0_tz0.070,60,30,0.07,76.88552522659302,True
2283,18.25682071006684,2.921621080769679,1.25,10.001527124364424,31.785266398840886,0.07222564153607301,0.7946086177019429,0.880013521771738,0.6990826443739825,0.7736465213212554,0.5408428559359959,31.295785189576407,1199.3871646098937,1381.8054442518635,950.0,114.15217636969221,5,False,standard,zf60_Q1.25_P10.0_tz0.030,60,10,0.03,84.5388536453247,True
2291,18.25682071006684,2.8784935677638335,1.25,10.001812388836965,53.15137341123853,0.04319194612882485,0.7944803371755614,0.8797508221286459,0.6987568969391971,0.7713264051512201,0.5389696453907324,31.217088067424452,1200.0,1379.9371883711617,950.0,113.4521490021639,12,True,converged,zf60_Q1.25_P10.0_tz0.050,60,10,0.05,113.02133440971375,True
2291,18.25682071006684,2.7667180463690806,1.25,10.000439081739891,74.17333363132077,0.030950628004157422,0.7942313158673644,0.8797487898672144,0.6985346744909023,0.7714658432838919,0.5388956417191629,31.31409518253797,1199.2201433875798,1379.9933620297675,950.0,114.1051936788412,5,False,standard,zf60_Q1.25_P10.0_tz0.070,60,10,0.07,67.48548364639282,True
3434,18.25682071006684,3.4899399782599843,1.25,15.003690302893661,21.181308739958876,0.1083838248729349,0.77299557521258,0.8628918792431647,0.6668063111385167,0.8089259925446464,0.5393969570727589,46.975329615139785,1199.2330484329736,1370.5017593203356,950.0,102.3214054978443,5,False,standard,zf60_Q1.25_P15.0_tz0.030,60,15,0.03,73.11105537414551,True
3438,18.25682071006684,3.5013591630135514,1.25,15.004529796599734,35.37981350629051,0.06488760198363092,0.772781233035443,0.8629902043286639,0.6666862987804348,0.8081754985994106,0.5387995319262736,46.82863071599006,1200.0000000000007,1362.1057381914106,950.0,102.18313628286411,11,True,converged,zf60_Q1.25_P15.0_tz0.050,60,15,0.05,97.88484239578247,True
3438,18.25682071006684,3.6005997900114406,1.25,15.00244724768124,49.55458293193449,0.04632692116901748,0.7729498265853607,0.8630429187844479,0.666861330790164,0.8078512346473524,0.5387247494174104,46.82204814347834,1200.0000000000002,1360.7266458146685,950.0,101.79126370596076,6,True,converged,zf60_Q1.25_P15.0_tz0.070,60,15,0.07,108.37323999404907,True
4680,18.25682071006684,3.983384500681794,1.25,20.007677628045993,15.924419571947134,0.14416294714411143,0.7551207025708713,0.8417922690939789,0.6355240362964796,0.8304806907117831,0.5277904406274406,62.441213062519275,1200.0,1351.3396766157905,950.0,94.89070684705302,9,True,converged,zf60_Q1.25_P20.0_tz0.030,60,20,0.03,95.2456066608429,True
4687,18.25682071006684,4.412466227351146,1.25,20.00314153153998,26.468695890752294,0.08673307013411832,0.7552035181586739,0.8415654620071835,0.6353976932298284,0.8292172199083899,0.5268827087162423,62.58496678005726,1199.39029185595,1346.4280464032042,950.0,94.12162193138765,4,False,standard,zf60_Q1.25_P20.0_tz0.050,60,20,0.05,83.70509195327759,True
4698,18.25682071006684,4.159267111383133,1.25,20.003143698071316,37.05514315531934,0.06195391682683903,0.7547700237105652,0.8416423551919586,0.6351020374302764,0.8276608796165484,0.5256491109458046,62.60241755364177,1199.3233300878342,1344.6037152858883,950.0,94.23146885400703,4,False,standard,zf60_Q1.25_P20.0_tz0.070,60,20,0.07,77.42515087127686,True
6081,18.25682071006684,4.6566399695724074,1.25,25.00216997829363,12.708266241269893,0.1806470854061888,0.7385506942798198,0.8163536273672497,0.603063252681164,0.8416868189054044,0.5075903907479551,78.30744426313683,1199.1334194704405,1338.2956037923745,950.0,88.6146078959967,6,True,converged,zf60_Q1.25_P25.0_tz0.030,60,25,0.03,77.76282715797424,True
6101,18.25682071006684,4.4801932766064,1.25,25.001956958149137,21.270690067106177,0.10792838642322401,0.7382184035227525,0.8161724239493529,0.6026982754306013,0.8394285214279694,0.5059221222118967,77.92634074082058,1200.3067426132177,1328.3901935181011,950.0,87.95141019792352,4,False,standard,zf60_Q1.25_P25.0_tz0.050,60,25,0.05,75.70617723464966,True
6086,18.25682071006684,4.55847987558748,1.25,25.001165631660545,29.669044200216423,0.07737732437752484,0.7383529582188528,0.8166123607911178,0.6031349241560701,0.840861608753022,0.5071530026210049,78.30610900177771,1199.1279258510951,1336.9845142685351,950.0,88.68980272592245,4,False,standard,zf60_Q1.25_P25.0_tz0.070,60,25,0.07,77.21917414665222,True
7692,18.25682071006684,4.934184016670838,1.25,30.00193215895684,10.63171603560363,0.21593045274754896,0.7243884950621208,0.7828494157110887,0.567820894243947,0.848026202926396,0.481526996887965,93.64255193736864,1199.9626159400075,1323.1713192064158,950.0,84.89302453451025,7,False,standard,zf60_Q1.25_P30.0_tz0.030,60,30,0.03,84.86498498916626,True
7661,18.25682071006684,5.2093759988541475,1.25,30.00273781571463,17.724623044656646,0.1295210200672417,0.7247286217921439,0.7835046181939851,0.568534125052869,0.8504123898941672,0.4834884640225997,93.63103816962992,1199.9997753408143,1340.659948391387,950.0,85.9923041658588,8,True,converged,zf60_Q1.25_P30.0_tz0.050,60,30,0.05,84.10755109786987,True
7661,18.25682071006684,4.868247519156084,1.25,30.001670094094866,24.811781058315578,0.09252504895378597,0.7246608694042352,0.7837816729897583,0.5686890021628223,0.8501505322790686,0.4834712578899757,93.62764195441724,1200.0000000000002,1335.9264229171024,950.0,86.06116725824398,8,True,converged,zf60_Q1.25_P30.0_tz0.070,60,30,0.07,87.84079027175903,True
2285,18.25682071006684,2.855055474621843,1.5,10.004434716753853,31.879359597160867,0.07201246468124539,0.7945100069692146,0.8798469509284595,0.6988650412415489,0.7734348293766694,0.5405265639299764,31.225446076581683,1199.9999999999998,1384.4001209127564,950.0,114.55575341701848,13,True,converged,zf60_Q1.50_P10.0_tz0.030,60,10,0.03,104.91821002960205,True
2291,18.25682071006684,2.9890618972161014,1.5,10.001931672048372,52.979308094694204,0.0433322242137998,0.7945229145697892,0.8796135296785115,0.6986866896387872,0.7714131115155746,0.5389760732287734,31.288092504868015,1199.4549111120205,1382.5484247801621,950.0,113.23202919885568,6,False,standard,zf60_Q1.50_P10.0_tz0.050,60,10,0.05,83.30489730834961,True
2291,18.25682071006684,2.7232949832707454,1.5,10.004887655897756,74.39081289128286,0.030860144792426113,0.7943210567119147,0.8797933643770118,0.6986487217697298,0.7716830305655271,0.5391353629159968,31.226826217934143,1200.0000000000002,1382.815013047143,950.0,114.32635800067807,12,True,converged,zf60_Q1.50_P10.0_tz0.070,60,10,0.07,137.68265748023987,True
3423,18.25682071006684,3.423602782805408,1.5,15.003124419386436,21.23599587280738,0.10810471384536849,0.7730392868547542,0.863150442157922,0.6670268034902336,0.8112266655501326,0.5411099296279457,46.824246972374844,1199.9999085016902,1367.0138008843699,950.0,102.09185583517859,10,True,converged,zf60_Q1.50_P15.0_tz0.030,60,15,0.03,90.19245147705078,True
3437,18.25682071006684,3.5449818533045554,1.5,15.003741444594285,35.37200293553988,0.06490192995954609,0.772834388522656,0.8630654008536638,0.6667893866517023,0.8082431873272453,0.5389279791433508,46.82609401351318,1199.9999999999798,1362.2981569151143,950.0,101.81147586198232,6,True,converged,zf60_Q1.50_P15.0_tz0.050,60,15,0.05,89.88414716720581,True
3446,18.25682071006684,3.455898243904101,1.5,15.002779874315694,49.44537526832096,0.04642924125043706,0.7726538068693314,0.8628297251270257,0.6664535160679668,0.8064868534746764,0.5374859991607892,46.93958997806296,1199.4002847174725,1355.1621269565453,950.0,101.10495130534179,6,False,standard,zf60_Q1.50_P15.0_tz0.070,60,15,0.07,80.90362596511841,True
4693,18.25682071006684,4.158992912907532,1.5,20.000252767679303,15.940411230062473,0.1440183207269911,0.7548748820373897,0.8416269720888885,0.6351829288300715,0.8283174383244697,0.5261330964759589,62.41793513851626,1200.0000000142595,1353.6937521404402,950.0,94.50533820167895,9,True,converged,zf60_Q1.50_P20.0_tz0.030,60,20,0.03,84.86965990066528,True
4682,18.25682071006684,3.9937638950677754,1.5,20.001696771481715,26.478166914939237,0.08670204642285889,0.7551995245073595,0.8417334344018464,0.6355213588268556,0.8298812843887663,0.5274072815197249,62.59295076427719,1199.3425324234292,1345.8625748045379,950.0,94.4397445211852,5,False,standard,zf60_Q1.50_P20.0_tz0.050,60,20,0.05,79.5444848537445,True
4698,18.25682071006684,4.070730074094823,1.5,20.002459716415075,37.037984963547935,0.06198261755629154,0.7549342557082166,0.841437525959941,0.6350955616186466,0.8276410178554794,0.5256311370535539,62.67163371501586,1199.0490559219074,1344.1677530889742,950.0,94.00467334070385,4,False,standard,zf60_Q1.50_P20.0_tz0.070,60,20,0.07,83.65244793891907,True
6078,18.25682071006684,4.536053406549291,1.5,25.003014124441012,12.756120187572213,0.1799693969086219,0.7384886161635695,0.816642006615738,0.6032535815799999,0.8418649978121472,0.5078580751370165,78.0074520498609,1200.0669178414903,1342.2099387131352,950.0,89.1859612423466,2,False,standard,zf60_Q1.50_P25.0_tz0.030,60,25,0.03,79.6146252155304,True
6081,18.25682071006684,4.61339196365799,1.5,25.00128754743108,21.260936472545254,0.10797789928095472,0.7384000909028579,0.8165673449217746,0.6031167356152497,0.8415824761488725,0.5075724757659067,78.02353206444664,1199.9999677118922,1338.7363464111297,950.0,88.64625421440806,9,True,converged,zf60_Q1.50_P25.0_tz0.050,60,25,0.05,114.86950826644897,True
6088,18.25682071006684,4.624555234548067,1.5,25.00090158701702,29.64393104020622,0.07744287537093454,0.7383048354049454,0.8163016329496218,0.6028613270846513,0.8409579748884543,0.5069810407636745,78.34345161615973,1199.0103678912712,1334.977670294179,950.0,88.28034454372083,5,False,standard,zf60_Q1.50_P25.0_tz0.070,60,25,0.07,81.01367354393005,True
7665,18.25682071006684,4.7920279144871,1.5,30.001468653683197,10.639704152713263,0.21576833566991915,0.7245431734270543,0.7835750880331914,0.568446022670721,0.8500643744814863,0.4832157126880752,93.62706481073859,1199.9999999373358,1334.2491909343946,950.0,86.18807890605285,6,True,converged,zf60_Q1.50_P30.0_tz0.030,60,30,0.03,97.62889623641968,True
7682,18.25682071006684,4.901731794414524,1.5,30.07264453113326,17.701290347509712,0.12969174630674526,0.7243751225734144,0.7832448378882865,0.5680884488969248,0.8507305937324302,0.4832902234226161,93.7710447729553,1200.201040564643,1338.4584537308963,950.0,86.14798132281709,12,True,converged,zf60_Q1.50_P30.0_tz0.050,60,30,0.05,103.51319646835327,True
7667,18.25682071006684,4.8785457445956455,1.5,30.000323358120838,24.8319370126873,0.09244994685184357,0.7246061619438078,0.7833396100256886,0.568332881637509,0.8499793619631983,0.4830712201169558,93.62344236928546,1200.0000000000002,1334.291532643824,950.0,86.06055718759191,11,True,converged,zf60_Q1.50_P30.0_tz0.070,60,30,0.07,104.14923048019409,True
