,P_el,T_htf_hot_des,T_amb_des,W_dot_net_des,eta_thermal_calc,m_dot_htf_des,cycle_cost,cycle_spec_cost,cycle_spec_cost_thermal,W_dot_net_less_cooling,eta_thermal_net_less_cooling_des,mc_W_dot,mc_cost,rc_W_dot,rc_cost,c_tot_cost,c_tot_W_dot,t_W_dot,t_cost,LTR_UA_calculated,recup_total_UA_calculated,recup_total_cost,LTR_cost,HTR_UA_calculated,HTR_cost,NTU_LTR,NTU_HTR,UA_PHX,eff_PHX,q_dot_PHX,PHX_cost,mc_cooler_P_in,mc_cooler_T_in,mc_cooler_UA,mc_cooler_cost,mc_cooler_W_dot_fan,cooler_tot_cost,cooler_tot_UA,T_turb_in,t_T_out_des,HTR_LP_T_out_des,T_co2_PHX_in,eta_pb,T_pH,C_pb,cycle_spec_cost_Sandia
86,7.0,800.0,35.0,7.140000000000001,0.4902719387948716,78.75695072871507,13.57035694066481,1900.610215779385,931.8158553834984,6.997200000000001,0.4804665000189742,1.4384406245653931,2.100899127938131,1.3106437406621034,1.953464031141413,4.054363159079544,2.749084365227497,9.889084365227498,4.217190785636082,0.5288316366622149,1.2392688138310026,1.5490860172887535,0.6610395458277687,0.7104371771687878,0.8880464714609848,7.126736488308183,11.250065509277526,0.7403008772037369,0.9016187094678562,14.563346247290234,2.5910530702130794,9.200322087642924,101.79920741773412,0.503766916716239,1.1586639084473496,0.1428,1.1586639084473496,0.503766916716239,780.0000000000001,650.1810473747795,240.0,596.7097145283549,0.4804665000189742,800.0,13.57035694066481,1252.8958649245794
87,7.0,775.0,35.0,7.140000000000001,0.4823970709046737,81.44222237971057,13.922037532196928,1949.8652005878048,940.609261422511,6.997200000000001,0.4727491294865802,1.527783919720026,2.20286509590041,1.4058640981451822,2.063402409483974,4.266267505384384,2.933648017865208,10.07364801786521,4.270884701326278,0.5373676620177821,1.26565597782544,1.5820699722817997,0.6717095775222276,0.7282883158076577,0.910360394759572,7.224462315355622,11.1053211451235,0.7519996051487713,0.9000846134907857,14.801084895913336,2.6319986180207,9.13079613564912,104.21029468987592,0.5090507544277253,1.1708167351837682,0.1428,1.1708167351837682,0.5090507544277253,755.0000000000001,626.3371972301572,240.0,574.8594893527867,0.4727491294865802,775.0,13.922037532196928,1156.6439051683626
88,7.0,750.0,35.0,7.140000000000001,0.4744748458030808,84.47296435771122,14.016349298446409,1963.0741314350712,931.4292958126722,6.997200000000001,0.4649853488870191,1.4594656970156932,2.125013463613184,1.3725214459302193,2.0256287651696194,4.150642228782804,2.8319871429459127,9.971987142945917,4.241347961532945,0.6071444315021197,1.3399285144453268,1.6749106430566587,0.7589305393776496,0.7327840829432072,0.915980103679009,7.080292707445305,10.790894674267877,0.7639365662226375,0.8982936992441194,15.04821607121252,2.673777981779231,9.347059007757396,96.522334857413,0.554639340562943,1.275670483294769,0.1428,1.275670483294769,0.554639340562943,730.0,606.4664864460196,225.6584992607773,553.4191385049395,0.4649853488870191,750.0,14.016349298446409,1048.292118869477
89,7.0,725.0,35.0,7.140000000000001,0.4669740605807487,87.70466029082053,14.242151949267004,1994.6991525584035,931.472762907176,6.997200000000001,0.4576345793691337,1.476061591107489,2.1439954688127294,1.3868004143589394,2.042174679015666,4.186170147828396,2.8628620054664284,10.00286200546643,4.250328413877202,0.6547515488440983,1.4020432225282091,1.7525540281602612,0.8184394360551228,0.7472916736841108,0.9341145921051384,7.029996125249043,10.569690063472148,0.7753664016629638,0.8963211732814561,15.289928505065989,2.713782405820373,9.44121671375414,93.848831899534,0.5823117189481617,1.339316953580772,0.1428,1.339316953580772,0.5823117189481617,705.0,584.8027763261737,220.0,532.18555121293,0.4576345793691337,725.0,14.242151949267004,963.8928931432833
90,7.0,700.0,35.0,7.140000000000001,0.4585835665471191,90.87512213161344,14.65110737025817,2051.975822165009,941.0023909968872,6.997200000000001,0.4494118952161767,1.5697280868582912,2.25029317767088,1.4985857374021725,2.1705749971341817,4.420868174805062,3.068313824260464,10.208313824260468,4.309866254259083,0.6645406541395276,1.4303488872524417,1.787936109065552,0.8306758176744095,0.7658082331129139,0.9572602913911424,7.0849786247327815,10.404610244385625,0.7886004483549748,0.8947128566546726,15.569681342400155,2.760101569242412,9.348073930121986,96.035512193425,0.5966675056026363,1.3723352628860634,0.1428,1.3723352628860634,0.5966675056026363,680.0,560.6180813667278,220.0,510.1498563102176,0.4494118952161767,700.0,14.65110737025817,904.4032714073545
91,8.0,1000.0,35.0,8.16,0.5393206674673222,71.71793853617054,13.407333138651556,1643.0555316974946,886.1338060409687,7.9968,0.5285342541179757,1.384874988359038,2.0391191567580425,1.1419648797978206,1.752146559316403,3.791265716074445,2.5268398681568587,10.68683986815686,4.447092368518707,0.4414253747774043,1.16259628457347,1.4532453557168372,0.5517817184717554,0.7211709097960655,0.9014636372450818,7.215690052401728,12.634832452601309,0.769592195622187,0.91270709271524,15.130145184904157,2.693572684677654,9.081445489421624,108.76918695960283,0.4444160928973532,1.0221570136639124,0.1632,1.0221570136639124,0.4444160928973532,980.0,830.6850062543348,275.65865987053417,770.8863111322765,0.5285342541179757,1000.0,13.407333138651556,2377.523609828694
92,8.0,975.0,35.0,8.16,0.5339846234141611,73.5597960867375,13.589630156684192,1665.395852534827,889.2957771513155,7.9968,0.5233049309458779,1.4113081275755697,2.069668401846539,1.1794123027849404,1.7971799878262362,3.866848389672776,2.59072043036051,10.75072043036051,4.465262983179231,0.4569803037244844,1.187572521054371,1.4844656513179637,0.5712253796556055,0.7305922173298866,0.9132402716623582,7.206094552547435,12.47780453532188,0.7774282775601616,0.911471141919416,15.281338904156163,2.7209989714605656,9.093704664530764,107.93687252497944,0.4574148526320247,1.0520541610536571,0.1632,1.0520541610536571,0.4574148526320247,955.0,808.1440233790378,271.0438826032887,749.0849658108684,0.5233049309458779,975.0,13.589630156684192,2189.5663367777624
93,8.0,950.0,35.0,8.16,0.5284104037398256,75.56933687177595,13.745938473535263,1684.5512835214784,890.1344238460259,7.9968,0.5178421956650291,1.4147201685469328,2.073602814442055,1.2059640335536186,1.8289250944698523,3.902527908911908,2.620684202100551,10.780684202100552,4.4737743260565646,0.4783161628288522,1.217312611544402,1.5216407644305026,0.5978952035360654,0.7389964487155496,0.923745560894437,7.17193832173462,12.294715825774505,0.7857047744459397,0.9101340810398088,15.44254227821327,2.749966710560789,9.146117565341797,105.32642333026256,0.4774038102502175,1.0980287635755004,0.1632,1.0980287635755004,0.4774038102502175,930.0,786.2267292203711,264.3516971444616,727.4462195298613,0.5178421956650291,950.0,13.745938473535263,2007.8321389367427
94,8.0,925.0,35.0,8.16,0.5227352385310542,77.68901291363925,13.93950559891783,1708.2727449654203,892.9743608155976,7.9968,0.512280533760433,1.434157716954069,2.095977725540364,1.2430837835844688,1.8730570722807889,3.969034797821152,2.6772415005385377,10.83724150053854,4.489819350939776,0.4989145988815682,1.2485752270960913,1.560719033870114,0.6236432486019603,0.7496606282145231,0.9370757852681538,7.152473267756759,12.126461680662572,0.7942528026006596,0.908745111237529,15.610196899926883,2.7798848091023083,9.17824833977032,104.29944021752571,0.4956728726889044,1.1400476071844805,0.1632,1.1400476071844805,0.4956728726889044,905.0,763.9527098339046,259.38173344048334,705.8336597584043,0.512280533760433,925.0,13.93950559891783,1840.479450703024
95,8.0,900.0,35.0,8.16,0.516728768342937,79.7307481159794,14.221724284901862,1742.8583682477774,900.585058020855,7.9968,0.5063941929760784,1.515643531698068,2.1890858104694977,1.3140494656921158,1.9566566129139653,4.145742423383464,2.829692997390184,10.989692997390184,4.532937990645936,0.5062662378263005,1.2694781002384063,1.5868476252980075,0.6328327972828757,0.7632118624121057,0.9540148280151322,7.205286424639663,11.997104010165405,0.8035294818467862,0.9075452092327772,15.791650281380226,2.812353186463752,9.109359131073456,106.54913835849624,0.497323069178566,1.143843059110702,0.1632,1.143843059110702,0.497323069178566,880.0000000000001,740.0964630132249,259.061333060371,683.6780568043498,0.5063941929760784,900.0,14.221724284901862,1694.2185423887418
96,8.0,875.0,35.0,8.16,0.5102256542535595,82.20129517904716,14.36875388152066,1760.8767011667476,898.4444669126534,7.9968,0.5000211411684884,1.491919828631994,2.162091228226482,1.3271009407497338,1.972723205485157,4.134814433711639,2.819020769381728,10.979020769381728,4.529925685246947,0.5421661333107676,1.3129319080290192,1.641164885036274,0.6777076666384595,0.7707657747182516,0.9634572183978144,7.131908459501164,11.768302012994017,0.8136513930492584,0.9060364742243096,15.992923781807416,2.8477798756724044,9.215977869053138,102.1243580362272,0.5282908703710424,1.2150690018533974,0.1632,1.2150690018533974,0.5282908703710424,855.0000000000001,718.9211502504218,249.45253657615456,662.1514523076005,0.5000211411684884,875.0,14.36875388152066,1541.26289870134
97,8.0,850.0,35.0,8.16,0.5037897052049244,84.67178049830846,14.605005425436794,1789.8290962545088,901.6974727692552,7.9968,0.4937139111008259,1.5261397599971764,2.2010003548384747,1.3730431592340588,2.0262404776347007,4.227240832473175,2.899182919231236,11.059182919231237,4.552529436134219,0.5656958720674918,1.3485600343080524,1.6857000428850657,0.7071198400843648,0.7828641622405605,0.9785802028007008,7.124195051294625,11.588685991274913,0.8238940100108706,0.9045863157284684,16.197234512128016,2.883629035038047,9.23279684888874,101.2595868942517,0.5460461212636023,1.2559060789062857,0.1632,1.2559060789062857,0.5460461212636023,830.0000000000001,696.3436491285822,245.1457660953841,640.3864613057028,0.4937139111008259,850.0,14.605005425436794,1408.7108261604162
98,8.0,825.0,35.0,8.16,0.497052846368842,87.29553640313844,14.86334223944907,1821.488019540327,905.3758047392646,7.9968,0.4871117894414653,1.5671900769196971,2.247431098123554,1.4250015892481191,2.086307718845308,4.333738816968862,2.992191666167816,11.152191666167816,4.578690873302696,0.589833528103135,1.38573233419556,1.7321654177444503,0.7372919101289187,0.7958988060924251,0.9948735076155316,7.121403688525966,11.40734609158358,0.834829027203704,0.9031041630050688,16.41676545987387,2.921901595212964,9.242186768305547,100.6511055359784,0.5638458853130859,1.2968455362200977,0.1632,1.2968455362200977,0.5638458853130859,805.0000000000001,673.6377024814593,241.1745745122973,618.5927835955118,0.4871117894414653,825.0,14.86334223944907,1288.0874351183036
99,8.0,800.0,35.0,8.16,0.4902719387948717,90.00794368996006,15.17973163506836,1860.261229787789,912.0338797929916,7.9968,0.4804665000189743,1.6439321423604494,2.333543317510597,1.4978785607566896,2.1697819163460568,4.503325233856654,3.141810703117139,11.30181070311714,4.620631548698414,0.6043790133282461,1.4163072158068593,1.7703840197585743,0.7554737666603076,0.8119282024786132,1.0149102530982663,7.12673648830819,11.250065509277526,0.8460581453756821,0.901618709467856,16.643824282617405,2.961203508814888,9.200322087642924,101.79920741773412,0.5757336191042735,1.3241873239398292,0.1632,1.3241873239398292,0.5757336191042735,780.0000000000001,650.1810473747795,240.0,596.7097145283549,0.4804665000189743,800.0,15.17973163506836,1182.609570863568
100,8.0,775.0,35.0,8.16,0.4823970709046737,93.07682557681208,15.572311712742929,1908.3715334243784,920.5928379217808,7.9968,0.4727491294865802,1.7460387653943157,2.446800541518966,1.6067018264516368,2.29189437986591,4.738694921384877,3.3527405918459525,11.512740591845954,4.679462133659452,0.6141344708774654,1.446463974657643,1.8080799683220543,0.7676680885968318,0.8323295037801779,1.0404118797252224,7.224462315355622,11.105321145123485,0.8594281201700323,0.9000846134907857,16.915525595329527,3.007998420595113,9.13079613564912,104.21029468987592,0.5817722907745344,1.3380762687814292,0.1632,1.3380762687814292,0.5817722907745344,755.0000000000001,626.3371972301572,240.0,574.8594893527867,0.4727491294865802,775.0,15.572311712742929,1091.6918062618781
101,8.0,750.0,35.0,8.16,0.4744748458030813,96.54053069452698,15.685204537799375,1922.206438455806,912.0386034880088,7.9968,0.4649853488870196,1.6679607965893617,2.3603279670553614,1.568595938205954,2.249937850827671,4.6102658178830325,3.2365567347953155,11.396556734795317,4.647099739195433,0.6938793502881359,1.5313468736518,1.91418359206475,0.8673491878601698,0.8374675233636643,1.0468344042045803,7.08029270744532,10.79089467426786,0.8730703613973604,0.8982936992441195,17.197961224242857,3.0557462648907614,9.347059007757396,96.52233485741289,0.6338735320719141,1.4579091237654025,0.1632,1.4579091237654025,0.6338735320719141,730.0,606.4664864460196,225.6584992607773,553.4191385049395,0.4649853488870196,750.0,15.685204537799375,989.6893375571816
102,8.0,725.0,35.0,8.16,0.4669740605807487,100.23389747522344,15.941699696331064,1953.6396686680223,912.2990489895348,7.9968,0.4576345793691337,1.686927532694273,2.3814119547620094,1.5849147592673594,2.2683159853006973,4.649727940062707,3.271842291961632,11.431842291961631,4.656939313341523,0.7482874843932543,1.602335111460807,2.002918889326009,0.935359355491568,0.8540476270675528,1.067559533834441,7.02999612524904,10.56969006347222,0.8861330304718231,0.8963211732814562,17.474204005789698,3.101465606651381,9.44121671375414,93.84883189953403,0.6654991073693232,1.5306479469494432,0.1632,1.5306479469494432,0.6654991073693232,705.0,584.8027763261737,220.0,532.18555121293,0.4576345793691337,725.0,15.941699696331064,910.1150305530902
103,8.0,700.0,35.0,8.16,0.458583566547119,103.85728243612964,16.398728769407388,2009.648133505808,921.591608567854,7.9968,0.4494118952161766,1.7939749564094754,2.499480597313195,1.7126694141739114,2.4109347813805257,4.91041537869372,3.5066443705833867,11.666644370583386,4.722172886493322,0.7594750333023159,1.634684442574216,2.0433555532177703,0.9493437916278948,0.8752094092719,1.0940117615898752,7.084978624732775,10.404610244385566,0.9012576552624298,0.8947128566546726,17.79392153417161,3.154401793418504,9.348073930121986,96.035512193425,0.6819057206887263,1.5683831575840708,0.1632,1.5683831575840708,0.6819057206887263,680.0,560.6180813667278,220.0,510.1498563102176,0.4494118952161766,700.0,16.398728769407388,853.8272302370846
104,9.0,1000.0,35.0,9.18,0.5393206674673214,80.68268085319161,14.794660308812231,1611.6187700231187,869.1793107517321,8.9964,0.528534254117975,1.557984361903916,2.237041616959268,1.284710489772538,1.922214677456364,4.159256294415632,2.8426948516764536,12.022694851676452,4.8203070785810525,0.4966035466245866,1.307920820145141,1.6349010251814269,0.6207544332807333,0.8113172735205546,1.0141465919006931,7.215690052401678,12.63483245260122,0.8657912200749184,0.912707092715241,17.021413333017197,3.030269270262214,9.081445489421624,108.76918695960228,0.4999681045095236,1.1499266403719044,0.1835999999999999,1.1499266403719044,0.4999681045095236,980.0,830.6850062543348,275.658659870532,770.8863111322756,0.528534254117975,1000.0,14.794660308812231,2259.065976722076
105,9.0,975.0,35.0,9.18,0.5339846234141622,82.75477059757972,14.99688649138499,1633.6477659460772,872.3427870901033,8.9964,0.5233049309458788,1.587721643522516,2.2705560549964803,1.326838840633058,1.9716191732147548,4.242175228211235,2.914560484155574,12.094560484155574,4.84000263136299,0.5141028416900418,1.336019086186165,1.6700238577327062,0.6426285521125523,0.8219162444961231,1.027395305620154,7.206094552547463,12.477804535321871,0.8746068122550601,0.9114711419194144,17.191506267175654,3.06112384289271,9.093704664530764,107.93687252497956,0.5145917092110203,1.1835609311853468,0.1835999999999999,1.1835609311853468,0.5145917092110203,955.0,808.1440233790378,271.0438826032897,749.0849658108687,0.5233049309458788,975.0,14.99688649138499,2080.6228534694933
106,9.0,950.0,35.0,9.18,0.5284104037398245,85.01550398074829,15.171386941475918,1652.6565295725402,873.2809040346832,8.9964,0.517842195665028,1.5915601896152995,2.2748723523964083,1.356709537747821,2.006445546387317,4.281317898783725,2.9482697273631207,12.128269727363122,4.849228274304494,0.5381056831824583,1.369476687987449,1.7118458599843112,0.6726321039780728,0.8313710048049906,1.0392137560062382,7.171938321734595,12.294715825774476,0.8839178712517004,0.9101340810398082,17.372860062989965,3.0937125493809514,9.146117565341797,105.32642333026256,0.5370792865314934,1.2352823590224349,0.1835999999999999,1.2352823590224349,0.5370792865314934,930.0,786.2267292203711,264.3516971444599,727.4462195298618,0.517842195665028,950.0,15.171386941475918,1908.1172706016678
107,9.0,925.0,35.0,9.18,0.5227352385310541,87.40013952784416,15.386632859711067,1676.1037973541468,876.1585183127255,8.9964,0.5122805337604329,1.613427431573328,2.299419033318312,1.3984692565325276,2.054861094186269,4.35428012750458,3.0118966881058555,12.191896688105857,4.866619850779959,0.5612789237417654,1.4046471304831067,1.7558089131038834,0.7015986546772066,0.8433682067413414,1.0542102584266768,7.152473267756756,12.126461680662484,0.8935344029257425,0.9087451112375292,17.561471512417747,3.1273704102400988,9.17824833977032,104.29944021752571,0.5576319817750194,1.282553558082545,0.1835999999999999,1.282553558082545,0.5576319817750194,905.0,763.9527098339046,259.38173344048334,705.8336597584043,0.5122805337604329,925.0,15.386632859711067,1749.2372894837308
108,9.0,900.0,35.0,9.18,0.5167287683429386,89.69709163047688,15.697420980751504,1709.9587125001638,883.5848594274867,8.9964,0.5063941929760798,1.7050989731603263,2.401564442610137,1.4783056489036306,2.146575033970164,4.548139476580301,3.183404622063957,12.36340462206396,4.91335714943958,0.5695495175545919,1.4281628627682226,1.785203578460278,0.7119368969432399,0.8586133452136305,1.0732666815170382,7.20528642463966,11.99710401016544,0.9039706670776604,0.9075452092327818,17.7656065665527,3.1638973347718107,9.109359131073456,106.54913835849624,0.5594884528258842,1.2868234414995336,0.1835999999999999,1.2868234414995336,0.5594884528258842,880.0000000000001,740.0964630132249,259.06133306037066,683.6780568043505,0.5063941929760798,900.0,15.697420980751504,1610.2918772897756
109,9.0,875.0,35.0,9.18,0.5102256542535603,92.47645707642816,15.86325831074566,1728.023781126978,881.6820642912234,8.9964,0.5000211411684891,1.6784098072109923,2.3719496926775885,1.4929885583434443,2.1642010937839395,4.536150786461528,3.1713983655544364,12.351398365554436,4.910092041401712,0.6099368999746169,1.4770483965326568,1.8463104956658207,0.7624211249682711,0.8671114965580401,1.08388937069755,7.131908459501145,11.768302012994097,0.915357817180436,0.9060364742243124,17.992039254533317,3.2037523601315256,9.215977869053138,102.12435803622702,0.5943272291674225,1.3669526270850718,0.1835999999999999,1.3669526270850718,0.5943272291674225,855.0000000000001,718.9211502504218,249.45253657615524,662.151452307601,0.5000211411684891,875.0,15.86325831074566,1465.136095846767
110,9.0,850.0,35.0,9.18,0.5037897052049243,95.25575306059709,16.125530668577333,1756.5937547469862,884.9538498687951,8.9964,0.4937139111008257,1.7169072299968258,2.414635445112457,1.544673554138329,2.22291289815693,4.637548343269387,3.2615807841351545,12.441580784135155,4.934592773874853,0.6364078560759048,1.517130038596537,1.896412548245671,0.7955098200948809,0.8807221825206321,1.1009027281507902,7.124195051294618,11.588685991274888,0.9268807612622416,0.9045863157284664,18.221888826144024,3.2440826644178453,9.23279684888874,101.25958689425217,0.6143018864215529,1.412894338769572,0.1835999999999999,1.412894338769572,0.6143018864215529,830.0000000000001,696.3436491285822,245.1457660953852,640.3864613057029,0.4937139111008257,850.0,16.125530668577333,1339.2667450366862
111,9.0,825.0,35.0,9.18,0.497052846368842,98.20747845353075,16.412109695516957,1787.8115136728711,888.6368016420886,8.9964,0.4871117894414651,1.7630888365346593,2.4655728828246346,1.6031267879041344,2.288810429430981,4.754383312255616,3.366215624438793,12.546215624438794,4.962949765436747,0.6635627191160461,1.558948875970025,1.9486860949625315,0.8294533988950576,0.8953861568539788,1.1192326960674737,7.121403688525967,11.407346091583584,0.939182655604128,0.9031041630050688,18.468861142358108,3.287139294614448,9.242186768305547,100.6511055359784,0.6343266209772227,1.458951228247612,0.1835999999999999,1.458951228247612,0.6343266209772227,805.0000000000001,673.6377024814593,241.1745745122973,618.5927835955118,0.4871117894414651,825.0,16.412109695516957,1224.7090080805656
112,9.0,800.0,35.0,9.18,0.4902719387948716,101.25893665120508,16.761587198943474,1825.8809584905744,895.1781975278125,8.9964,0.4804665000189742,1.8494236601555047,2.560043388807136,1.685113380851276,2.380386859936563,4.940430248743699,3.5345370410067813,12.71453704100678,5.0084102411223,0.6799263899942767,1.593345617782718,1.9916820222283973,0.8499079874928458,0.9134192277884416,1.1417740347355518,7.12673648830819,11.250065509277526,0.9518154135476494,0.901618709467856,18.724302317944584,3.331353947416773,9.200322087642924,101.79920741773412,0.647700321492307,1.4897107394323064,0.1835999999999999,1.4897107394323064,0.647700321492307,780.0000000000001,650.1810473747795,240.0,596.7097145283549,0.4804665000189742,800.0,16.761587198943474,1124.4806656651351
113,9.0,775.0,35.0,9.18,0.4823970709046737,104.71142877391358,17.194247632718884,1873.011724697046,903.5353697639662,8.9964,0.4727491294865801,1.964293611068605,2.684293667506304,1.807539554758092,2.514351891817113,5.198645559323417,3.771833165826696,12.9518331658267,5.072178083484254,0.6909012797371504,1.6272719714898527,2.034089964362316,0.863626599671438,0.9363706917527024,1.1704633646908778,7.224462315355619,11.105321145123504,0.9668566351913628,0.9000846134907858,19.02996629474572,3.38399822316977,9.13079613564912,104.21029468987592,0.6544938271213603,1.5053358023791288,0.1835999999999999,1.5053358023791288,0.6544938271213603,755.0000000000001,626.3371972301572,240.0,574.8594893527867,0.4727491294865801,775.0,17.194247632718884,1038.0257958469042
114,9.0,750.0,35.0,9.18,0.4744748458030804,108.60809703134304,17.32616936025596,1887.3822832522835,895.515417817593,8.9964,0.4649853488870188,1.8764558961630349,2.589427829401856,1.7646704304817165,2.468322947774973,5.057750777176828,3.641126326644751,12.821126326644752,5.037099729767333,0.7806142690741411,1.7227652328582623,2.153456541072828,0.9757678363426764,0.9421509637841212,1.1776887047301516,7.080292707445358,10.790894674267868,0.9822041565722374,0.8982936992441195,19.347706377273248,3.437714548002831,9.347059007757396,96.52233485741334,0.7131077235809298,1.6401477642361386,0.1835999999999999,1.6401477642361386,0.7131077235809298,730.0,606.4664864460196,225.6584992607775,553.4191385049395,0.4649853488870188,750.0,17.32616936025596,941.3125998777398
115,9.0,725.0,35.0,9.18,0.4669740605807485,112.76313465962636,17.613219772270487,1918.651391314868,895.9604310412066,8.9964,0.4576345793691336,1.8977934742810567,2.612558286391044,1.783029104175779,2.4884849140445504,5.101043200435594,3.680822578456836,12.860822578456837,5.047765073541696,0.8418234199424114,1.802627000393408,2.25328375049176,1.0522792749280143,0.9608035804509968,1.201004475563746,7.02999612524904,10.56969006347222,0.9968996592809428,0.8963211732814562,19.65847950651341,3.4891488074833004,9.44121671375414,93.848831899534,0.7486864957904935,1.7219789403181354,0.1835999999999999,1.7219789403181354,0.7486864957904935,705.0,584.8027763261737,220.0,532.18555121293,0.4576345793691336,725.0,17.613219772270487,865.7653039218281
116,9.0,700.0,35.0,9.18,0.458583566547119,116.83944274064582,18.11741500331321,1973.5746190973,905.0488876725118,8.9964,0.4494118952161767,2.0182218259606595,2.742086993023773,1.92675309094565,2.6449466789854696,5.387033672009243,3.944974916906309,13.124974916906307,5.118473264055285,0.8544094124651054,1.839019997895996,2.2987749973699945,1.0680117655813817,0.98461058543089,1.2307632317886126,7.084978624732775,10.404610244385616,1.0139148621704603,0.8947128566546726,20.018161725943056,3.548702017596612,9.348073930121986,96.035512193425,0.7671439357748155,1.764431052282076,0.1835999999999999,1.764431052282076,0.7671439357748155,680.0,560.6180813667278,220.0,510.1498563102176,0.4494118952161767,700.0,18.11741500331321,812.1627114339298
117,10.0,1000.0,35.0,10.2,0.5393206674673219,89.64742317021322,16.16044224725715,1584.3570830644264,854.4765195448856,9.996,0.5285342541179754,1.7310937354487974,2.43031367118812,1.4274560997472754,2.0882868580382605,4.518600529226379,3.158549835196073,13.358549835196072,5.180622900457721,0.5517817184717554,1.4532453557168306,1.816556694646038,0.6897271480896943,0.9014636372450752,1.1268295465563438,7.215690052401728,12.634832452601309,0.9619902445277508,0.91270709271524,18.912681481130207,3.366965855847128,9.081445489421624,108.76918695960283,0.5555201161216902,1.2776962670798877,0.204,1.2776962670798877,0.5555201161216902,980.0,830.6850062543348,275.65865987053417,770.8863111322765,0.5285342541179754,1000.0,16.16044224725715,2158.5659544731457
118,10.0,975.0,35.0,10.2,0.5339846234141621,91.9497451084219,16.38237251660152,1606.1149526079923,857.6406881282335,9.996,0.523304930945879,1.764135159469462,2.466723631703173,1.474265378481175,2.141959718010769,4.608683349713942,3.238400537950637,13.438400537950637,5.201790687097839,0.5712253796556014,1.4844656513179566,1.8555820641474456,0.7140317245695017,0.9132402716623552,1.141550339577944,7.206094552547467,12.477804535321871,0.9717853469500668,0.911471141919414,19.10167363019517,3.4012487143252343,9.093704664530764,107.93687252497956,0.5717685657900258,1.315067701317059,0.204,1.315067701317059,0.5717685657900258,955.0,808.1440233790378,271.0438826032897,749.0849658108687,0.523304930945879,975.0,16.38237251660152,1988.2255908849352
119,10.0,950.0,35.0,10.2,0.5284104037398241,94.46167108972044,16.574959042045634,1624.9959845142778,858.6647842527824,9.996,0.5178421956650275,1.768400210683666,2.471412841103853,1.5074550419420234,2.179794959964924,4.651207801068777,3.275855252625689,13.47585525262569,5.211705942768288,0.5978952035360685,1.521640764430503,1.9020509555381289,0.7473690044200856,0.9237455608944344,1.154681951118043,7.171938321734689,12.294715825774547,0.9821309680574474,0.910134081039808,19.303177847766644,3.437458388201066,9.146117565341797,105.32642333026256,0.5967547628127708,1.372535954469373,0.204,1.372535954469373,0.5967547628127708,930.0,786.2267292203711,264.35169714446124,727.4462195298618,0.5178421956650275,950.0,16.574959042045634,1823.5778769254346
120,10.0,925.0,35.0,10.2,0.5227352385310532,97.11126614204898,16.81168553887788,1648.2044645958708,861.5745539484693,9.996,0.512280533760432,1.7926971461925865,2.498080263727793,1.5538547294805862,2.232393430561914,4.730473694289708,3.346551875673173,13.546551875673174,5.230397531892187,0.6236432486019587,1.5607190338701198,1.9508987923376493,0.7795540607524484,0.9370757852681608,1.171344731585201,7.152473267756776,12.12646168066252,0.992816003250782,0.9087451112375244,19.51274612490864,3.4748560113777374,9.17824833977032,104.29944021752571,0.6195910908611306,1.4250595089806004,0.204,1.4250595089806004,0.6195910908611306,905.0,763.9527098339046,259.38173344048244,705.8336597584038,0.512280533760432,925.0,16.81168553887788,1671.9136277753364
121,10.0,900.0,35.0,10.2,0.5167287683429376,99.66343514497407,17.15051502980633,1681.4230421378752,868.8396576273395,9.996,0.5063941929760788,1.894554414622585,2.609050655502828,1.6425618321151452,2.332031112760373,4.941081768263201,3.53711624673773,13.737116246737733,5.280628422952522,0.6328327972828766,1.5868476252980157,1.98355953162252,0.7910409966035957,0.9540148280151391,1.192518535018924,7.205286424639663,11.997104010165469,1.0044118523084882,0.907545209232778,19.739562851725264,3.5154414830797087,9.109359131073456,106.54913835849624,0.6216538364732077,1.4298038238883777,0.204,1.4298038238883777,0.6216538364732077,880.0000000000001,740.0964630132249,259.061333060371,683.6780568043497,0.5063941929760788,900.0,17.15051502980633,1539.2036258588064
122,10.0,875.0,35.0,10.2,0.5102256542535596,102.75161897380896,17.335193752757476,1699.5287992899484,867.1431935404806,9.996,0.5000211411684885,1.864899785789992,2.5768773016035307,1.6588761759371673,2.351179998418068,4.928057300021599,3.52377596172716,13.723775961727158,5.277119249533134,0.6777076666384613,1.6411648850362783,2.051456106295348,0.8471345832980766,0.9634572183978172,1.2043215229972717,7.131908459501192,11.768302012994052,1.0170642413116144,0.9060364742243096,19.991154727259264,3.5597248445906504,9.215977869053138,102.1243580362272,0.6603635879638023,1.5188362523167456,0.204,1.5188362523167456,0.6603635879638023,855.0000000000001,718.9211502504218,249.45253657615467,662.1514523076005,0.5000211411684885,875.0,17.335193752757476,1400.6872957868
